Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp "
27.28593128,7.496817829,32.14655,-0.000225481,0,-0.104709696,-0.009371494,0.009873345,-0.101647488,-1.047122725,0.07,0,1.496367677,-0.295088827,241.3697497,1.055676358,-5.361263433,240.4697021,0.437105125,-1.338103929,12.85015155,1,271.5069205,0.768867147,100.3379223
27.63970038,7.497657634,32.14655,0,0,-0.091715269,-0.009471398,0.009696882,-0.089472043,-0.917114516,0.07,0,1.477715753,-0.365632366,241.4870502,1.060965323,-5.176606075,240.4668472,0.414697957,-1.274944247,12.88403124,1,276.1426597,0.773624839,101.5239808
27.99467628,7.502121405,32.14655,-1.06E-05,0,-0.064119308,-0.008459613,0.008925333,-0.062741571,-0.641181303,0.07,0,1.451765138,-0.399209308,241.6355367,1.030387294,-5.012257614,240.5228125,0.423408231,-1.174838443,12.91760983,1,280.7548779,0.784771949,103.8475127
28.35330852,7.505606323,32.14655,-0.00009,0,-0.049220374,-0.006811022,0.008669069,-0.048687491,-0.492252762,0.07,0,1.414461562,-0.419551458,241.8149016,0.993351919,-4.843764167,240.6115329,0.424370823,-1.049551063,12.95246611,1,285.407163,0.78824,104.8028643
28.72110325,7.508423486,32.14655,-0.000113602,0,-0.043072723,-0.00867872,0.009403147,-0.043373879,-0.430762511,0.07,0,1.388196517,-0.467266291,242.0307883,0.994914452,-4.65299767,240.7191719,0.393791879,-0.912729079,12.98595178,1,290.189909,0.78824,105.1062189
29.07641333,7.50275,32.14655,-0.00024,0,-0.041092222,-0.015012222,0.00924,-0.042111111,-0.410933333,0.07,0,1.415607778,-0.510235556,242.2670633,0.989428889,-4.456773333,240.8473322,0.436884444,-0.77002,13.01972444,1,294.8639878,0.78824,105.3364911
29.46421222,7.495275034,32.14655,-0.00024,0,-0.03927,-0.01673679,0.007953864,-0.040898927,-0.39272,0.07,0,1.470819068,-0.506372289,242.5505066,1.03060758,-4.247958906,241.0234314,0.451897948,-0.593761616,13.05992765,1,300.0112848,0.788881645,105.6576814
29.83609121,7.504810965,32.14655,-0.00024,0,-0.03927,-0.011095729,0.008871853,-0.041255713,-0.39272,0.07,0,1.471428875,-0.521396121,242.8379215,1.054060161,-4.06269493,241.2148892,0.423989299,-0.41016787,13.0980308,1,304.9941771,0.794343933,106.821355
30.20145102,7.509269921,32.14655,-0.00024,0,-0.03927,-0.009493648,0.009298685,-0.041538752,-0.39272,0.07,0,1.445815317,-0.569127107,243.1314433,1.053670207,-3.874590968,241.4112617,0.395724829,-0.230032491,13.13323543,1,309.9374936,0.80392,108.7591696
30.57602402,7.507091589,32.14655,-0.00024,0,-0.03927,-0.011226391,0.008594463,-0.04172382,-0.39272,0.07,0,1.431478259,-0.586974889,243.4392159,1.061167287,-3.689863667,241.6331936,0.368872725,-0.03618765,13.1674513,1,315.0464689,0.80392,108.9670475
30.94226849,7.508595181,32.14655,-0.000192716,0,-0.03927,-0.009959874,0.008463791,-0.041770149,-0.39272,0.07,0,1.410721962,-0.596776837,243.7425197,1.052593925,-3.526776648,241.8692928,0.353449356,0.161343367,13.19909186,1,320.0960462,0.80392,109.1297996
31.31015642,7.51559199,32.14655,0,0,-0.046661882,-0.007319418,0.008306863,-0.049010598,-0.466627503,0.07,0,1.365238932,-0.604019211,244.0433639,1.050396311,-3.376550632,242.1122934,0.300263299,0.360453976,13.22759577,1,325.210767,0.80392,109.2596986
31.68668683,7.521937102,32.14655,-1.94E-05,0,-0.100290522,-0.005639316,0.007327615,-0.10178406,-1.002869523,0.07,0,1.303250868,-0.581200085,244.3344895,1.010021912,-3.250218172,242.371233,0.271677138,0.564424285,13.253546,1,330.5222231,0.80392,109.3620863
32.05821639,7.521910394,32.14655,-0.000167453,0,-0.184376324,-0.009052636,0.00711506,-0.184143484,-1.84373894,0.07,0,1.269515099,-0.541694909,244.5750665,0.970055898,-3.167486269,242.6229268,0.276252094,0.756273123,13.278625,1,335.8577348,0.80392,109.4461527
32.43074274,7.515207656,32.14655,-0.000353635,0,-0.20056,-0.016260328,0.00723692,-0.198651864,-2.00556,0.07,0,1.301591027,-0.505275374,244.7396207,0.960069528,-3.142817623,242.8556436,0.324934575,0.92189938,13.30699611,1,341.305163,0.80392,109.5171238
32.80054963,7.505537491,32.14655,-6.30E-05,0,-0.20056,-0.023854148,0.00788175,-0.197218201,-2.00556,0.07,0,1.406759911,-0.495339962,244.8320221,0.979607675,-3.168718095,243.0625248,0.428244566,1.059113612,13.34367623,1,346.8072487,0.80392,109.5743564
33.16767936,7.493872044,32.14655,-8.78E-05,0,-0.20056,-0.027083822,0.008693025,-0.195947708,-2.00556,0.07,0,1.547136657,-0.52435782,244.858916,1.039789165,-3.233696736,243.2375148,0.527634798,1.165846919,13.39148781,1,352.3464797,0.80392,109.6204107
33.53387478,7.491564659,32.14655,-0.000180718,0,-0.20056,-0.024792369,0.00799287,-0.194874545,-2.00556,0.07,0,1.657118624,-0.532079318,244.8311452,1.127668727,-3.33130452,243.3777399,0.555915592,1.245904378,13.44519258,1,357.9202122,0.80392,109.6551285
33.90400397,7.491977772,32.14655,-0.000152824,0,-0.20056,-0.019420951,0.007512729,-0.193960751,-2.00556,0.07,0,1.708847167,-0.517300813,244.7570465,1.185820663,-3.451836129,243.4862594,0.548545486,1.29859289,13.5002757,1,363.6113359,0.817058555,112.1772961
34.27388798,7.498800822,32.14655,-0.00024,0,-0.20056,-0.01230447,0.007621366,-0.193205065,-2.00556,0.07,0,1.685308962,-0.506227604,244.6453558,1.193187509,-3.583070394,243.5565458,0.512301487,1.318910369,13.55289123,1,369.3261017,0.838840378,116.4486266
34.64739672,7.50602196,32.14655,-0.000122214,0,-0.20056,-0.007946233,0.007842029,-0.192580257,-2.00556,0.07,0,1.616001844,-0.502959292,244.5020388,1.127505912,-3.712453693,243.5851619,0.509201628,1.303662275,13.60388041,1,375.1069227,0.848911531,118.6643789
35.02732202,7.505071268,32.14655,-4.88E-05,0,-0.20056,-0.008497205,0.007545712,-0.19205693,-2.00556,0.07,0,1.556052832,-0.49301195,244.3311294,1.044477428,-3.833261789,243.5750261,0.537195576,1.254544249,13.65841448,1,380.99371,0.857024736,120.5299219
35.41270575,7.501227702,32.14655,-0.000178083,0,-0.188451533,-0.011963179,0.007466339,-0.179587112,-1.884487079,0.07,0,1.531267114,-0.478612364,244.1427063,1.033950297,-3.941904629,243.5315985,0.520032809,1.176303422,13.71341414,1,386.9456874,0.856518099,120.7272563
35.8019855,7.502088717,32.14655,-0.000144937,0,-0.169419662,-0.014034329,0.008007992,-0.160484025,-1.694163949,0.07,0,1.526735544,-0.481101654,243.9524764,1.054308034,-4.032101831,243.4615084,0.491546911,1.076175688,13.76606907,1,392.9629993,0.8623593,122.0955894
36.18988199,7.507395011,32.14655,-0.00009,0,-0.165450595,-0.012383674,0.007960825,-0.156753591,-1.654511133,0.07,0,1.507241372,-0.48516492,243.7761943,1.077808871,-4.097371277,243.3748899,0.441681801,0.963798645,13.81432832,1,398.9613177,0.879320662,125.621804
36.58531954,7.518959213,32.14655,-2.85E-05,0,-0.16661,-0.008506063,0.007930259,-0.158262218,-1.66613,0.07,0,1.450203935,-0.483794529,243.6144091,1.07442636,-4.140043426,243.2749167,0.378769183,0.843742451,13.85724528,1,405.0617981,0.896986181,129.4185884
36.98794084,7.522874665,32.14655,-6.88E-05,0,-0.16661,-0.00941787,0.008061183,-0.158568844,-1.66613,0.07,0,1.394651294,-0.487773979,243.4662816,1.020004508,-4.150835926,243.1578896,0.378129464,0.714208304,13.89754812,1,411.277173,0.913959441,133.1886754
37.39688738,7.516420164,32.14655,-0.00009,0,-0.16661,-0.012807049,0.00857,-0.158838852,-1.66613,0.07,0,1.379036885,-0.508091311,243.3313766,1.000718525,-4.138109508,243.0357831,0.384204098,0.583145738,13.93950197,1,417.5622249,0.93024541,136.9063246
37.81329802,7.516806737,32.14655,-0.000211553,0,-0.16661,-0.015609324,0.007895857,-0.159100691,-1.66613,0.07,0,1.386432642,-0.507786865,243.2090764,1.015633895,-4.116929712,242.9148449,0.375359425,0.457517977,13.98172711,1,423.9164955,0.94286782,139.9691452
38.23591169,7.523440716,32.14655,-4.25E-05,0,-0.16661,-0.014694443,0.006911692,-0.15933929,-1.66613,0.07,0,1.392361011,-0.477405338,243.0984709,0.998367089,-4.091715319,242.7986609,0.400147347,0.342760664,14.02526175,1,430.3417685,0.961238992,144.2113856
38.63619474,7.516652065,32.14655,-0.000181069,0,-0.16661,-0.016751444,0.006279783,-0.159493168,-1.66613,0.07,0,1.415660122,-0.416437109,243.0027716,0.975516746,-4.056923725,242.6929192,0.448964108,0.241108118,14.07017253,1,436.4019183,0.979497316,148.462562
39.02806243,7.507255358,32.14655,-0.000142951,0,-0.162385114,-0.020347374,0.006822286,-0.155363343,-1.623861727,0.07,0,1.468136817,-0.369466934,242.9152478,0.987070662,-4.018679799,242.5934563,0.492673603,0.146766529,14.11963816,1,442.2907737,0.994461373,152.1434704
39.4124903,7.50306671,32.14655,-0.00009,0,-0.156800986,-0.022652561,0.007489773,-0.149922829,-1.568030198,0.07,0,1.533388932,-0.350926789,242.8373437,1.023411154,-3.978452511,242.4994092,0.524670103,0.058336273,14.17197149,1,448.030097,1,153.8610333
39.80327497,7.504159466,32.14655,-5.66E-05,0,-0.150099429,-0.021617282,0.00781088,-0.143455787,-1.501030578,0.07,0,1.584407509,-0.346832833,242.7690001,1.077130896,-3.935238219,242.4106753,0.520975261,-0.025182793,14.22540876,1,453.8374412,1,154.3469419
40.23018064,7.511562364,32.14655,-2.73E-05,0,-0.138547147,-0.015919697,0.007837476,-0.132265982,-1.38548628,0.07,0,1.585504566,-0.339774419,242.7110464,1.126888528,-3.883426284,242.3237544,0.463516826,-0.106407163,14.27916419,1,460.1725235,1,154.7455494
40.70982558,7.524810329,32.14655,-0.00009,0,-0.123698496,-0.008528109,0.007584583,-0.117931182,-1.236961506,0.07,0,1.508246461,-0.320919742,242.6712959,1.106623133,-3.809697007,242.2334266,0.395560175,-0.186990688,14.33100887,1,467.3337216,1,155.0777963
41.1828391,7.528296682,32.14655,-5.62E-05,0,-0.116529871,-0.007264473,0.00676022,-0.111247678,-1.165276225,0.07,0,1.418801028,-0.280434624,242.6556717,1.016779198,-3.716401915,242.1518153,0.392676581,-0.256669675,14.37967965,1,474.5004935,1,155.3252437
41.64273513,7.525899672,32.14655,-9.45E-05,0,-0.106632247,-0.010167321,0.006427598,-0.101785587,-1.066308532,0.07,0,1.369185709,-0.223841151,242.6601163,0.925937792,-3.615536004,242.0859104,0.436010694,-0.309748818,14.43151721,1,481.5871374,1,155.5121112
42.09216107,7.523431663,32.14655,-0.000144106,0,-0.094380004,-0.013058869,0.00730596,-0.090007773,-0.943808008,0.07,0,1.357577783,-0.187259986,242.6849371,0.891615388,-3.508015897,242.0350701,0.459425756,-0.348010817,14.48704651,1,488.6105644,1,155.6576924
42.5343774,7.526473181,32.14655,-9.40E-05,0,-0.084206331,-0.01299265,0.007485282,-0.080365575,-0.842085904,0.07,0,1.350287268,-0.162741787,242.731377,0.895855482,-3.393249091,241.9969443,0.444199956,-0.375249118,14.54225117,1,495.6052009,1,155.7766522
42.98334528,7.531766748,32.14655,-0.000136168,0,-0.079918133,-0.012028542,0.008259728,-0.076625797,-0.799152679,0.07,0,1.332434004,-0.162211672,242.8025271,0.868733194,-3.266438673,241.9725384,0.454869551,-0.388269061,14.5986288,1,502.8312003,1,155.880355
43.42944385,7.529723607,32.14655,0,0,-0.07846,-0.013585798,0.008204083,-0.075597458,-0.78456,0.07,0,1.329923657,-0.170928372,242.8929531,0.853954834,-3.129487827,241.9620386,0.470315385,-0.386323951,14.65844611,1,510.1331793,1,155.9711883
43.87276686,7.539369369,32.14655,0,0,-0.077207958,-0.011430791,0.006755174,-0.074611248,-0.772064133,0.07,0,1.308241053,-0.12791342,242.9949761,0.890947336,-3.002442226,241.96836,0.401481106,-0.368017062,14.71354835,1,517.4510726,1,156.049752
44.31373687,7.547563813,32.14655,0,0,-0.07591,-0.010710034,0.006821875,-0.073434879,-0.75911,0.07,0,1.271216244,-0.077425081,243.1021286,0.901124767,-2.884964931,241.9913489,0.345511346,-0.334401161,14.75948928,1,524.8044122,1,156.1216339
44.74666437,7.540125096,32.14655,0,0,-0.074624916,-0.015462135,0.008273817,-0.072195396,-0.746228442,0.07,0,1.276412559,-0.077624946,243.210574,0.872533022,-2.771709289,242.0284079,0.385508534,-0.28777976,14.80614312,1,532.1619321,1,156.189144
45.17612207,7.525002191,32.14655,0,0,-0.072053499,-0.022476294,0.008780434,-0.069654314,-0.720495805,0.07,0,1.351981412,-0.098013155,243.3206566,0.848376277,-2.664590238,242.0777082,0.50207059,-0.230867154,14.86553057,1,539.6319916,1,156.2526732
45.60842408,7.514983123,32.14655,0,0,-0.069537862,-0.025604067,0.008442866,-0.067142285,-0.695354201,0.07,0,1.462048551,-0.110684601,243.4318602,0.897338036,-2.565507251,242.1342761,0.573582743,-0.165740282,14.93877856,1,547.2629077,1,156.3129754
46.03948461,7.51434572,32.14655,-0.000245378,0,-0.06712496,-0.024261375,0.008459057,-0.064675885,-0.671229605,0.07,0,1.544610461,-0.124159407,243.5404506,0.987082536,-2.474302312,242.1912883,0.566715583,-0.099697724,15.01497789,1,554.9458202,1,156.3708892
46.46422978,7.51788915,32.14655,-0.00021279,0,-0.064754882,-0.020605733,0.008560543,-0.062201626,-0.647528819,0.07,0,1.581227842,-0.138908694,243.6437095,1.031955047,-2.394071415,242.2513769,0.558613572,-0.03242421,15.09027083,1,562.6288521,1,156.4271152
46.87806883,7.522607905,32.14655,-0.000117627,0,-0.061311572,-0.015504228,0.008427867,-0.058613351,-0.613090815,0.07,0,1.570373209,-0.149717664,243.7391076,1.017248677,-2.327015503,242.3152111,0.564112667,0.03687696,15.16582095,1,570.2359139,1,156.4812134
47.29419833,7.530477709,32.14655,-0.000339212,0,-0.053599773,-0.010210634,0.008005985,-0.050776702,-0.535986626,0.07,0,1.510183455,-0.147742765,243.82953,0.984836477,-2.267141149,242.379242,0.532865095,0.104878216,15.23950522,1,577.9663044,1,156.5348033
47.71862605,7.534837639,32.14655,-0.000218938,0,-0.046566039,-0.00867019,0.008382916,-0.043731712,-0.465670388,0.07,0,1.431964919,-0.153998692,243.9200263,0.936812384,-2.207247848,242.4452002,0.499113802,0.172013972,15.30998231,1,585.9532753,1,156.5896523
48.14197682,7.532336109,32.14655,0,0,-0.04552,-0.012211685,0.00941684,-0.042745167,-0.45521,0.07,0,1.389757834,-0.199925345,244.0128236,0.899137585,-2.144365163,242.5137457,0.496227734,0.24041356,15.38035817,1,594.0505662,1,156.6448477
48.56454201,7.538000706,32.14655,-0.000815833,0,-0.04552,-0.014005761,0.009670728,-0.042737881,-0.45521,0.07,0,1.367256396,-0.259990231,244.105994,0.909756249,-2.083471225,242.5808128,0.461332516,0.308202454,15.44899047,1,602.22047,1,156.6997382
48.98582601,7.546006612,32.14655,-0.000475755,0,-0.044093052,-0.01283248,0.009060951,-0.041232474,-0.440960711,0.07,0,1.331075854,-0.297463577,244.1958203,0.928161533,-2.026409734,242.6462594,0.40100155,0.372643609,15.50936931,1,610.4454116,1,156.7534495
49.39365743,7.552378875,32.14655,-0.00009,0,-0.037895052,-0.012856257,0.007407322,-0.034984714,-0.378963405,0.07,0,1.296660518,-0.280021663,244.2806494,0.90569001,-1.978519219,242.7145356,0.38698898,0.438055142,15.56354334,1,618.5383309,1,156.8058061
49.79974505,7.53298578,32.14654308,-2.77E-05,0,-0.03006178,-0.020811995,0.008247954,-0.027328639,-0.300603959,0.07,0,1.339765003,-0.278973847,244.3714659,0.844841662,-1.925972312,242.7957892,0.5049109,0.511819882,15.62962023,1,626.8175974,1,156.8575243
50.20959315,7.518798459,32.14654,-0.000174878,0,-0.02774,-0.026226518,0.007576559,-0.025206585,-0.27738,0.07,0,1.44237735,-0.267944988,244.4715051,0.885298043,-1.863558431,242.8738623,0.57488421,0.583396346,15.71190033,1,635.2648809,1,156.9092278
50.62088352,7.519207237,32.14654,-5.48E-05,0,-0.02774,-0.024601293,0.006254425,-0.025242284,-0.27738,0.07,0,1.522625314,-0.209395516,244.5743158,0.980017891,-1.799920837,242.9457482,0.556326304,0.64529437,15.79647931,1,643.7811644,1,156.9594111
51.03357756,7.54020879,32.14654,-0.000580763,0,-0.02774,-0.01584507,0.00718836,-0.02508008,-0.27738,0.07,0,1.507705995,-0.167779833,244.6720478,1.039666111,-1.745872682,243.0130637,0.470673667,0.698497318,15.8729768,1,652.3655258,1,157.0101001
51.43923446,7.555732592,32.14654,-0.001202213,0,-0.02774,-0.006169913,0.007286362,-0.02483805,-0.27738,0.07,0,1.387722807,-0.142824202,244.7590656,1.013437176,-1.698913736,243.0778276,0.363950578,0.743884299,15.93315312,1,660.8680966,1,157.0638128
51.84506021,7.555602977,32.14654,-0.002593489,0,-0.02774,-0.008262747,0.00775951,-0.02471935,-0.27738,0.07,0,1.268977155,-0.128992866,244.8410486,0.897900408,-1.662797446,243.1558079,0.360055402,0.799164439,15.98955464,1,669.5716335,1,157.1165422
52.21296806,7.5519166,32.14654,-0.002403172,0,-0.02774,-0.015412534,0.007948902,-0.024742683,-0.27738,0.07,0,1.239293125,-0.130789622,244.9161879,0.835397645,-1.631421089,243.2304838,0.397343146,0.848945674,16.0415753,1,677.5963057,1,157.1658966
52.59920467,7.540196581,32.14654,-0.001759493,0,-0.02774,-0.021793219,0.00702655,-0.02475,-0.27738,0.07,0,1.280930662,-0.096445866,244.9962059,0.801696773,-1.600695417,243.3151953,0.481377459,0.908407824,16.10917543,1,686.1785363,1,157.2230111
52.99547406,7.5391694,32.14654,-0.004719705,0,-0.02774,-0.02629358,0.008654107,-0.024686333,-0.27738,0.07,0,1.346556234,-0.097069628,245.076567,0.830439348,-1.569891246,243.3963219,0.52313867,0.962796167,16.18861645,1,695.0693133,1,157.2827866
53.39316763,7.536746984,32.14654,-0.003200505,0,-0.02774,-0.024738937,0.007751628,-0.024603491,-0.27738,0.07,0,1.399373462,-0.099083225,245.1539675,0.892093304,-1.5339773,243.4686143,0.513270928,1.003478143,16.26911427,1,704.0550672,1,157.3443888
53.79015103,7.541930346,32.14654,-0.003457833,0,-0.02774,-0.020739321,0.007952401,-0.0244292,-0.27738,0.07,0,1.40456408,-0.096385659,245.2246566,0.929523619,-1.504192343,243.5364009,0.476982055,1.038809476,16.34741644,1,713.1081218,1,157.4052136
54.18293797,7.55475884,32.14654,-0.003201784,0,-0.02774,-0.014109114,0.006354788,-0.024179422,-0.27738,0.07,0,1.350706709,-0.044119574,245.2852305,0.893070241,-1.48926581,243.6047125,0.456091898,1.070958696,16.42128758,1,722.1806281,1,157.4658951
54.57719683,7.561353959,32.14654,-0.002369764,0,-0.02774,-0.009665727,0.006919751,-0.023921638,-0.27738,0.07,0,1.271218351,0.008310112,245.3364781,0.845246468,-1.480409213,243.6717484,0.41911356,1.09595843,16.48863909,1,731.3585496,1,157.5271482
54.96609015,7.552642314,32.14654,-0.003171838,0,-0.02774,-0.016584842,0.008755238,-0.02391397,-0.27738,0.07,0,1.238695379,-0.017126358,245.3846766,0.789457116,-1.470091469,243.7407375,0.446033233,1.123375848,16.55763972,1,740.5923692,1,157.5910319
55.33718863,7.540126491,32.14654,-0.00359,0,-0.027725223,-0.024765899,0.009429009,-0.023976131,-0.277232315,0.07,0,1.287516075,-0.061653229,245.4338795,0.773996279,-1.457122337,243.8082374,0.519486322,1.149725648,16.6338228,1,749.5642047,1,157.6511275
55.71469942,7.526635022,32.14654,-0.00360254,0,-0.025998795,-0.030173141,0.009298278,-0.022356887,-0.259977678,0.07,0,1.390892362,-0.106208384,245.4880893,0.811139449,-1.436441346,243.8730873,0.594961981,1.173657979,16.72568676,1,758.8230005,1,157.7136835
56.0888281,7.532031551,32.14654,-0.004031197,0,-0.02774,-0.026169924,0.008845255,-0.024025912,-0.27738,0.07,0,1.452962209,-0.139487279,245.5403302,0.867781791,-1.416326028,243.9280857,0.602021058,1.189103726,16.82318678,1,768.0506328,1,157.7727072
56.46680759,7.536907122,32.14654,-0.003540326,0,-0.02774,-0.021647042,0.007979749,-0.023924802,-0.27738,0.07,0,1.458750618,-0.149275985,245.5887308,0.899554872,-1.394209241,243.9762129,0.573149106,1.193674425,16.91714499,1,777.4329111,1,157.8352171
56.84071692,7.532829934,32.14654,-0.00273,0,-0.02774,-0.020473197,0.007153868,-0.023833507,-0.27738,0.07,0,1.454962406,-0.113469495,245.6331925,0.903112652,-1.375138671,244.0254835,0.563847629,1.201409242,17.01102786,1,786.8356469,1,157.8936524
57.22411255,7.566229174,32.14654,-0.002749027,0,-0.02774,-0.016525537,0.007015822,-0.02365547,-0.27738,0.07,0,1.407098817,-0.077552109,245.6715308,0.977239572,-1.362286304,244.0604025,0.426650297,1.191586032,17.09188983,1,796.4029307,1,157.9552503
57.61103865,7.596852241,32.14654,-0.00315,0,-0.02774,-0.015230467,0.007490122,-0.023535154,-0.27738,0.07,0,1.326874647,-0.059830696,245.7049473,1.022824,-1.349475087,244.0912244,0.285639402,1.168901167,17.14795373,1,806.1030641,1,158.0224926
57.98941097,7.576286746,32.14653779,-0.00315,0,-0.02774,-0.01098337,0.007231549,-0.02338232,-0.27738,0.07,0,1.217917753,-0.032249738,245.7323774,0.882177114,-1.341736047,244.1400166,0.32028604,1.161838167,17.19766068,1,815.8678215,1,158.0877898
